291	428	5	874871766
25	208	4	885852337
288	272	5	889225463
207	1350	2	877878772
271	56	3	885848559
5	363	3	875635225
274	748	5	878944406
70	419	5	884065035
311	559	2	884366187
151	919	5	879524368
199	268	5	883782509
201	209	3	884112801
99	274	1	885679157
11	740	4	891903067
59	77	4	888206254
184	277	3	889907971
222	88	4	878183336
38	161	5	892432062
59	418	2	888205188
104	300	3	888442275
298	1346	3	884126061
180	1119	3	877128156
7	674	2	891352659
121	14	5	891390014
268	1041	1	875743735
252	277	4	891456797
303	411	4	879483802
210	527	5	887736232
234	648	3	892826760
312	573	5	891712535
308	215	3	887737483
234	1397	4	892334976
75	546	3	884050422
117	15	5	880125887
246	239	3	884921380
64	516	5	889737376
85	187	5	879454235
239	81	3	889179808
59	54	4	888205921
256	220	3	882151690
216	196	5	880245145
203	282	1	880434919
13	195	3	881515296
144	153	5	888105823
100	268	3	891374982
210	274	5	887730676
94	471	4	891721642
13	807	1	886304229
125	657	3	892836422
65	1142	4	879217349
1	113	5	878542738
76	175	4	875028853
294	508	4	877819532
263	1451	4	891299949
294	930	3	889242704
121	117	1	891388600
85	13	3	879452866
303	426	3	879542535
212	180	1	879303974
6	492	5	883601089
181	240	1	878963122
279	746	5	875310233
303	1109	4	879467936
184	191	4	889908716
310	116	5	879436104
313	22	3	891014870
314	1150	4	877887002
13	121	5	882397503
43	5	4	875981421
58	214	2	884305296
215	164	3	891436633
62	288	2	879371909
280	127	5	891702544
161	898	3	891170191
11	723	5	891904637
94	218	3	891721851
35	243	2	875459046
311	566	4	884366112
48	680	3	879434330
85	604	4	882995132
288	527	3	886373565
184	514	5	889908497
151	929	3	879543457
90	690	4	891383319
11	38	3	891905936
104	1016	1	888466002
106	582	4	881451199
181	1010	1	878962774
37	117	4	880915674
276	845	4	874786807
22	258	5	878886261
70	82	4	884068075
5	98	3	875720691
308	95	4	887737130
60	208	5	883326028
270	778	5	876955711
243	208	4	879989134
92	540	2	875813197
81	280	4	876534214
293	412	1	888905377
200	478	5	884128788
13	308	3	881514726
56	184	4	892679088
116	250	4	876452606
295	172	4	879516986
63	1007	5	875747368
295	235	4	879517943
104	1010	1	888465554
156	641	5	888185677
269	1165	1	891446904
160	430	5	876861799
237	191	4	879376773
287	252	1	875334361
290	132	3	880473993
45	109	5	881012356
224	678	3	888082277
145	764	2	888398257
277	1011	3	879543697
65	100	3	879217558
272	1101	5	879454977
116	255	3	876452524
184	86	5	889908694
285	151	5	890595636
222	148	2	881061164
72	28	4	880036824
271	187	5	885848343
94	211	5	891721142
246	425	5	884921918
115	8	5	881171982
176	327	3	886047176
13	396	3	882141727
129	331	2	883244737
257	1260	2	880496892
95	1	5	879197329
147	904	5	885594015
151	58	4	879524849
184	660	3	889909962
311	386	3	884365747
105	268	4	889214268
158	510	3	880134296
34	312	4	888602742
72	427	5	880037702
263	416	5	891299697
94	1048	4	891722678
200	291	3	891825292
45	118	4	881014550
279	144	4	880850073
145	22	5	875273021
71	89	5	880864462
182	69	5	876435435
193	627	4	889126972
214	302	4	892668197
151	485	5	879525002
102	322	3	883277645
234	571	2	892318158
249	930	2	879640585
195	328	4	884420059
109	258	5	880562908
222	552	2	878184596
282	288	4	879949367
117	758	2	881011217
23	381	4	874787350
112	327	1	884992535
303	145	1	879543573
252	300	4	891448664
151	372	5	879524819
282	327	5	879949417
304	237	5	884968415
290	568	3	880474716
64	160	4	889739288
28	79	4	881961003
168	1278	3	884287560
265	471	4	875320302
18	113	5	880129628
83	82	5	887665423
90	499	5	891383866
234	1186	4	892335707
87	196	5	879877681
26	685	3	891371676
150	129	4	878746946
161	98	4	891171357
70	210	4	884065854
51	182	3	883498790
222	1057	4	881061370
92	176	5	875652981
204	216	4	892513864
164	685	5	889402160
57	682	3	883696824
184	207	4	889908903
60	403	3	883327087
92	180	5	875653016
43	204	4	883956122
222	1042	4	878184514
197	300	4	891409422
92	790	3	875907618
294	282	3	877821796
201	747	2	884113635
201	215	2	884140382
193	410	3	889127633
271	705	4	885849052
214	693	3	891544414
73	657	5	888625422
90	187	4	891383561
315	273	3	879821349
48	309	3	879434132
255	472	1	883216958
270	671	4	876956360
66	7	3	883601355
6	478	4	883602762
101	222	3	877136243
207	1046	4	875509787
144	182	3	888105743
85	83	4	886282959
102	625	3	883748418
158	770	5	880134477
297	588	4	875238579
90	507	5	891383987
271	482	5	885848519
130	901	1	884624044
178	276	3	882823978
90	245	3	891382612
181	1094	1	878963086
311	143	3	884364812
267	17	4	878971773
201	51	2	884140751
194	647	4	879521531
59	387	3	888206562
1	227	4	876892946
116	751	3	890131577
170	292	5	884103732
110	578	3	886988536
60	1021	5	883326185
287	347	4	888177040
197	55	3	891409982
38	679	5	892432062
195	1014	4	879673925
279	227	4	889326161
84	748	4	883449530
31	886	2	881547877
316	98	5	880853743
25	25	5	885853415
168	274	4	884287865
103	24	4	880415847
299	588	4	877880852
194	478	3	879521329
287	294	5	875333873
234	582	4	892334883
279	1048	1	886015533
87	9	4	879877931
181	408	1	878962550
279	1151	2	875744584
49	47	5	888068715
296	855	5	884197352
44	95	4	878347569
92	216	3	875653867
135	39	3	879857931
13	66	3	882141485
262	386	3	879795512
7	676	3	891354499
116	942	3	876454090
318	474	4	884495742
141	826	2	884585437
269	13	4	891446662
222	1044	4	881060578
82	455	4	876311319
279	254	3	879572960
42	685	4	881105972
145	1245	5	875271397
184	161	2	889909640
49	625	3	888067031
177	243	1	882142141
313	99	4	891014029
32	290	3	883717913
308	848	4	887736925
145	448	5	877343121
130	542	3	875801778
130	806	3	875217096
165	288	2	879525673
249	255	3	879571752
49	581	3	888068143
195	300	3	890588925
118	475	5	875384793
130	316	4	888211794
104	293	3	888465166
201	1229	3	884140307
142	82	4	888640356
119	718	5	874774956
303	94	3	879485318
99	50	5	885679998
306	14	5	876503995
92	709	2	875654590
227	295	5	879035387
3	337	1	889236983
94	820	1	891723186
59	1107	4	888206254
30	539	3	885941454
262	821	3	879794887
6	508	3	883599530
311	716	4	884365718
268	364	3	875743979
262	553	4	879795122
214	275	3	891542968
16	56	5	877719863
262	293	2	879790906
293	132	4	888905481
62	132	5	879375022
94	346	4	891725410
13	59	4	882140425
240	313	5	885775604
102	161	2	888801876
83	301	2	891181430
291	7	5	874834481
312	28	4	891698300
31	484	5	881548030
291	70	4	874868146
56	172	5	892737191
109	588	4	880578388
110	1246	2	886989613
59	429	4	888204597
246	1218	3	884922801
65	196	5	879216637
24	367	2	875323241
92	115	3	875654125
308	741	4	887739863
301	660	4	882076782
214	1129	4	892668249
158	241	4	880134445
269	674	2	891451754
308	493	3	887737293
32	151	3	883717850
224	191	4	888082468
215	423	5	891435526
32	1012	4	883717581
154	289	2	879138345
201	509	3	884111546
85	298	4	880581629
180	68	5	877127721
184	36	3	889910195
188	218	5	875074667
305	11	1	886323237
144	508	4	888104150
73	94	1	888625754
194	205	3	879524291
177	203	4	880131026
276	273	4	874786517
198	7	4	884205317
108	290	4	879880076
189	197	5	893265291
73	56	4	888626041
172	462	3	875537717
120	546	2	889490979
101	471	3	877136535
5	102	3	875721196
26	235	2	891372429
268	1249	2	875743793
276	773	3	874792794
13	150	5	882140588
7	401	4	891354257
128	482	4	879967432
104	7	3	888465972
293	39	3	888906804
256	25	5	882150552
90	821	3	891385843
275	69	3	880314089
22	510	5	878887765
312	494	5	891698454
207	192	3	877822350
264	504	5	886122577
137	687	4	881432756
185	740	4	883524475
307	687	1	879114143
42	176	3	881107178
145	472	3	875271128
189	634	3	893265506
262	121	3	879790536
251	148	2	886272547
259	772	4	874724882
239	58	5	889179623
312	921	5	891699295
92	15	3	875640189
81	742	2	876533764
311	419	3	884364931
102	448	3	888803002
249	746	5	879641209
95	527	4	888954440
19	655	3	885412723
79	100	5	891271652
189	751	4	893265046
253	510	5	891628416
201	919	3	884141208
1	17	3	875073198
214	42	5	892668130
7	81	5	891352626
234	132	4	892333865
59	148	3	888203175
13	354	2	888779458
6	469	5	883601155
82	14	4	876311280
109	627	5	880582133
305	50	5	886321799
195	154	3	888737525
277	279	4	879543592
223	8	2	891550684
92	81	3	875654929
201	69	2	884112901
94	58	5	891720540
217	144	4	889069782
244	148	2	880605071
313	200	3	891017736
181	874	1	878961749
116	1216	3	876452582
303	433	4	879467985
117	151	4	880126373
221	327	4	875243968
46	307	3	883611430
91	28	4	891439243
151	317	5	879524610
64	176	4	889737567
90	553	2	891384959
116	271	4	886310197
291	1139	3	874871671
62	111	3	879372670
196	251	3	881251274
303	120	2	879544099
49	547	5	888066187
307	1022	4	879283008
303	176	5	879467260
286	154	4	877533381
291	501	4	875087100
235	87	4	889655162
254	379	1	886474650
276	157	5	874790773
135	1208	3	879858003
57	243	3	883696547
276	1157	2	874795772
7	576	5	892132943
250	404	4	878092144
318	768	2	884498022
234	808	2	892335707
289	282	3	876789180
87	1079	2	879877240
50	823	3	877052784
25	258	5	885853199
18	496	5	880130470
193	790	3	889127381
263	510	4	891298392
209	906	2	883589546
207	716	3	875508783
314	535	4	877887002
250	338	4	883263374
262	568	3	879794113
95	172	4	879196847
94	470	4	891722006
59	583	5	888205921
277	282	4	879543697
303	1286	4	879467413
271	714	3	885848863
269	235	3	891446756
148	140	1	877019882
223	977	2	891550295
210	357	5	887736206
185	199	4	883526268
174	80	1	886515210
235	480	4	889655044
276	939	3	874790855
99	354	2	888469332
308	163	4	887737084
303	738	2	879544276
224	873	2	888082187
298	252	4	884183833
44	208	4	878347420
315	13	4	879821158
215	197	4	891435357
269	9	4	891446246
42	195	5	881107949
293	79	3	888906045
246	68	5	884922341
101	405	4	877137015
92	665	3	875906853
249	88	4	879572668
60	525	5	883325944
13	331	3	881515457
271	750	4	885844698
92	731	4	875653769
254	188	3	886473672
311	203	5	884365201
263	197	4	891299752
201	660	3	884140927
279	79	3	875296461
138	496	4	879024043
209	251	5	883417810
217	7	4	889069741
261	340	5	890454045
176	258	4	886047026
303	1037	3	879544340
81	169	4	876534751
62	114	4	879373568
72	530	4	880037164
276	364	3	877935377
88	750	2	891037276
49	7	4	888067307
263	117	3	891299387
9	298	5	886960055
92	528	4	875657681
249	708	4	879572403
262	754	3	879961283
196	655	5	881251793
207	1436	3	878191574
256	771	2	882164999
276	226	4	874792520
134	313	5	891732150
311	849	3	884365781
181	1383	1	878962086
203	148	3	880434755
247	736	5	893097024
313	745	3	891016583
311	83	5	884364812
251	1014	5	886272486
227	411	4	879035897
59	550	5	888206605
201	206	2	884112029
58	100	5	884304553
249	723	4	879641093
286	1316	5	884583549
11	725	3	891905568
7	228	4	891350845
92	846	3	886443471
160	56	5	876770222
103	127	4	880416331
11	110	3	891905324
87	2	4	879876074
45	763	2	881013563
293	605	3	888907702
291	732	4	874868097
254	575	3	886476165
49	334	4	888065744
222	1284	4	878184422
161	162	2	891171413
268	1	3	875742341
59	215	5	888204430
177	209	4	880130736
151	1298	4	879528520
299	235	1	877878184
29	332	4	882820869
30	435	5	885941156
297	182	3	875239125
315	185	4	879821267
23	172	4	874785889
262	47	2	879794599
321	496	4	879438607
191	754	3	891560366
106	778	4	881453040
7	151	4	891352749
178	678	3	882823530
84	12	5	883452874
94	168	5	891721378
264	33	3	886122644
239	529	5	889179808
90	657	5	891385190
261	875	5	890454351
190	302	5	891033606
112	289	5	884992690
144	106	3	888104684
199	258	4	883782403
224	20	1	888104487
85	501	3	880838306
301	202	5	882076211
145	743	1	888398516
294	127	5	877819265
130	206	3	875801695
103	121	3	880415766
152	412	2	880149328
267	840	4	878970926
286	231	3	877532094
200	24	2	884127370
5	211	4	875636631
160	117	4	876767822
6	357	4	883602422
158	72	3	880135118
297	736	4	875239975
250	244	4	878089786
57	760	2	883697617
58	268	5	884304288
23	1006	3	874785809
301	1228	4	882079423
307	265	3	877122816
276	1095	1	877935135
223	411	1	891550005
92	24	3	875640448
137	300	5	881432524
164	117	5	889401816
276	38	3	874792574
213	294	3	878870226
286	34	5	877534701
232	197	4	888549563
150	221	4	878747017
21	103	1	874951245
130	731	3	876251922
222	441	2	881059920
1	90	4	878542300
189	1005	4	893265971
49	38	1	888068289
311	5	3	884365853
36	307	4	882157227
128	228	3	879969329
151	89	5	879524491
248	475	5	884535446
95	1229	2	879198800
213	609	4	878955533
203	181	5	880434278
308	863	3	887736881
269	47	4	891448386
198	100	1	884207325
297	307	4	878771124
305	189	5	886323303
266	676	3	892257897
197	229	3	891410039
74	272	5	888333194
127	294	4	884363803
194	4	4	879521397
177	56	5	880130618
45	473	3	881014417
57	28	4	883698324
239	187	5	889178798
268	94	2	875743630
238	252	3	883576644
201	1010	3	884140579
131	1281	4	883681561
270	97	4	876955633
159	127	5	880989744
230	202	4	880485352
92	219	4	875654888
318	356	4	884496671
123	531	3	879872671
267	403	4	878971939
232	630	3	888550060
5	382	5	875636587
16	155	3	877719157
180	762	4	877126241
178	282	3	882823978
319	313	5	889816026
180	737	3	877128327
270	736	5	876955087
269	658	2	891448497
293	496	5	888905840
269	793	4	891449880
54	685	3	880935504
21	98	5	874951657
303	209	5	879467328
13	766	4	882139686
314	95	5	877888168
151	387	5	879542353
230	378	5	880485159
201	403	3	884112427
95	1206	4	888956137
270	370	5	876956232
256	716	5	882165135
80	582	3	887401701
303	435	5	879466491
312	121	3	891698174
151	1006	1	879524974
62	258	5	879371909
189	1115	4	893264270
77	195	5	884733695
99	742	5	885679114
291	1028	3	875086561
293	748	2	888904327
181	1342	1	878962168
206	900	1	888179980
83	338	4	883868647
262	179	4	879962570
253	216	4	891628252
223	596	3	891549713
108	50	4	879879739
94	347	5	891724950
293	779	1	888908066
101	281	2	877136842
267	980	3	878970578
201	1245	4	884141015
314	1263	2	877890611
271	111	4	885847956
314	276	1	877886413
18	387	4	880130155
207	4	4	876198457
313	96	5	891015144
21	299	1	874950931
215	144	4	891435107
279	1376	4	886016680
234	1015	2	892079617
296	248	5	884196765
270	83	4	876954995
210	161	5	887736393
201	79	4	884112245
5	376	2	879198045
184	181	4	889907426
104	411	1	888465739
275	449	3	876198328
185	269	5	883524428
276	550	4	874792574
279	1182	3	875314370
216	69	5	880235229
21	457	1	874951054
16	471	3	877724845
147	292	5	885594040
291	250	4	874805927
28	95	3	881956917
29	539	2	882821044
291	471	4	874833746
7	580	3	892132171
181	16	1	878962996
297	218	3	875409827
308	559	4	887740367
87	211	5	879876812
97	89	5	884238939
21	596	3	874951617
59	710	3	888205463
238	756	3	883576476
178	209	4	882826944
186	470	5	879023693
299	615	4	878192555
10	504	5	877892110
110	682	4	886987354
109	101	1	880578186
157	250	1	886890296
267	386	3	878973597
181	327	3	878961780
207	87	4	884386260
47	995	3	879440429
148	114	5	877016735
94	9	5	885872684
60	222	4	883327441
244	409	4	880605294
276	246	4	874786686
90	906	2	891382240
234	20	4	891227979
106	107	4	883876961
216	697	4	883981700
294	1199	2	889242142
323	257	2	878739393
140	268	4	879013684
220	303	4	881198014
67	64	5	875379211
170	299	3	886190476
230	142	4	880485633
299	641	4	889501514
7	581	5	891353477
275	501	3	875154718
44	250	5	878346709
291	214	4	874868146
11	741	5	891902745
59	286	3	888202532
174	395	1	886515154
194	234	3	879521167
57	204	4	883698272
314	417	4	877888855
201	197	4	884113422
184	155	3	889912656
194	792	4	879524504
159	1037	2	884360502
186	983	3	879023152
181	979	2	878963241
68	7	3	876974096
286	721	3	877532329
316	306	4	880853072
280	781	4	891701699
13	14	4	884538727
211	127	4	879461498
187	215	3	879465805
71	134	3	885016614
306	242	5	876503793
64	684	4	889740199
303	277	3	879468547
198	135	5	884208061
232	91	5	888549515
98	47	4	880498898
53	24	3	879442538
299	971	2	889502353
254	1116	3	886473448
7	106	4	891353892
12	300	4	879958639
239	10	5	889180338
238	111	4	883576603
130	267	5	875801239
90	662	5	891385842
63	20	3	875748004
40	268	4	889041430
181	221	1	878962465
298	152	3	884183336
104	327	2	888442202
42	185	4	881107449
181	995	1	878961585
258	288	1	885700919
291	578	4	874835242
148	70	5	877021271
305	187	4	886323189
184	71	4	889911552
94	556	3	891722882
158	1011	4	880132579
7	528	5	891352659
174	237	4	886434047
158	190	5	880134332
201	853	4	884114635
276	43	1	874791383
278	311	4	891295130
229	347	1	891632073
101	252	3	877136628
63	1028	3	875748198
275	520	4	880314218
275	173	3	875154795
62	1073	4	879374752
230	234	4	880484756
109	975	3	880572351
73	357	5	888626007
83	118	3	880307071
4	361	5	892002353
130	245	1	874953526
64	778	5	889739806
15	473	1	879456204
244	89	5	880602210
7	643	4	891350932
219	347	1	889386819
295	704	5	879519266
293	288	3	888904327
125	997	2	892838976
279	487	3	890282182
76	582	3	882607444
272	48	4	879455143
269	285	5	891446165
244	380	4	880608133
271	220	3	885848179
321	287	3	879438857
306	864	3	876504286
224	332	3	888103429
57	1047	4	883697679
145	591	4	879161848
85	277	2	879452938
116	7	2	876453915
52	95	4	882922927
209	688	1	883589626
145	260	4	875269871
208	202	4	883108476
160	187	5	876770168
141	274	5	884585220
260	990	5	890618729
177	299	4	880130500
82	231	2	878769815
223	969	5	891550649
107	271	2	891264432
26	25	3	891373727
297	1016	3	874955131
244	167	3	880607853
15	678	1	879455311
286	709	4	877532748
82	411	3	878768902
167	364	3	892738212
99	181	5	885680138
56	196	2	892678628
293	346	3	888904004
7	650	3	891350965
90	425	4	891384996
228	475	3	889388521
82	919	3	876311280
43	151	4	875975613
10	289	4	877886223
197	515	5	891409935
57	756	3	883697730
246	82	2	884921986
62	24	4	879372633
323	223	4	878739699
13	320	1	882397010
268	63	1	875743792
18	863	3	880130680
271	410	2	885848238
307	509	3	877121019
54	298	4	892681300
295	47	5	879518166
194	237	3	879538959
194	82	2	879524216
311	385	5	884365284
287	257	4	875334224
290	82	4	880473918
262	96	4	879793022
279	491	5	875296435
290	393	3	880475169
145	393	5	875273174
305	61	4	886323378
269	156	5	891449364
276	180	5	874787353
323	298	4	878739275
296	258	5	884196469
18	965	4	880132012
72	528	4	880036664
224	949	3	888104057
125	239	5	892838375
244	652	5	880606533
135	431	2	879857868
138	211	4	879024183
59	604	3	888204927
221	1059	4	875245077
13	451	1	882141872
42	69	4	881107375
10	340	4	880371312
219	882	3	889386741
60	604	4	883327997
125	152	1	879454892
63	50	4	875747292
255	448	3	883216544
311	172	5	884364763
7	582	5	892135347
7	127	5	891351728
189	203	3	893265921
59	470	3	888205714
313	148	2	891031979
234	161	3	892335824
6	143	2	883601053
305	960	1	886324362
226	147	3	883889479
204	340	5	892389195
13	493	5	882140206
186	281	4	879023390
6	275	4	883599102
269	82	2	891450780
69	300	3	882027204
259	959	4	888720593
5	62	4	875637575
181	1164	3	878962464
135	449	3	879857843
222	1207	2	881060659
5	231	2	875635947
286	258	4	877530390
104	249	3	888465675
303	65	4	879467436
295	73	4	879519009
201	686	2	884112352
13	289	2	882140759
184	100	5	889907652
262	786	3	879795319
234	614	3	892334609
1	64	5	875072404
325	485	3	891478599
312	641	5	891698300
207	810	2	877125506
262	509	3	879792818
239	478	5	889178986
142	181	5	888640317
296	242	4	884196057
291	571	2	875086608
13	488	3	890704999
294	676	3	877821514
69	174	5	882145548
195	265	4	888737346
121	509	5	891388145
279	509	3	875296552
49	17	2	888068651
7	196	5	891351432
280	472	2	891702086
221	780	3	875246552
175	96	3	877108051
180	431	4	877442098
311	1222	3	884366010
44	120	4	878346977
318	257	5	884471030
59	588	2	888204389
320	117	4	884748641
256	939	5	882164893
310	24	4	879436242
236	265	2	890116191
83	139	3	880308959
280	128	3	891701188
43	52	4	883955224
18	494	3	880131497
303	87	3	879466421
91	427	4	891439057
318	631	4	884496855
275	258	3	875154310
97	482	5	884238693
174	160	5	886514377
268	470	3	875310745
188	769	2	875074720
94	89	3	885870284
7	44	5	891351728
158	85	4	880135118
256	765	4	882165328
221	69	4	875245641
196	67	5	881252017
232	175	5	888549815
159	685	4	880557347
99	182	4	886518810
175	71	4	877107942
254	624	2	886473254
326	22	4	879874989
303	291	3	879484804
270	53	4	876956106
181	1001	1	878963038
254	418	3	886473078
56	235	1	892911348
11	190	3	891904174
162	181	4	877635798
117	829	3	881010219
268	52	3	875309319
320	177	5	884749360
6	294	2	883599938
210	380	4	887736482
151	969	5	879542510
42	684	4	881108093
62	365	2	879376096
207	121	3	875504876
59	70	3	888204758
26	455	3	891371506
234	705	5	892318002
270	466	5	876955899
97	484	3	884238966
11	660	3	891904573
5	377	1	878844615
56	797	4	892910860
305	923	5	886323237
173	286	5	877556626
67	1095	4	875379287
213	12	5	878955409
268	684	3	875744321
36	883	5	882157581
100	321	1	891375112
269	729	2	891448569
131	100	5	883681418
308	298	5	887741383
14	709	5	879119693
284	305	4	885328906
191	752	3	891560481
222	29	3	878184571
201	421	2	884111708
207	864	3	877750738
303	1315	3	879544791
52	1086	4	882922562
305	529	5	886324097
223	318	4	891550711
22	79	4	878887765
137	546	5	881433116
292	328	3	877560833
249	11	5	879640868
269	616	4	891450453
197	294	4	891409290
42	603	4	881107502
26	1016	3	891377609
7	560	3	892132798
193	435	4	889124439
7	559	5	891354882
299	186	3	889503233
115	127	5	881171760
59	433	5	888205982
217	22	5	889069741
279	709	4	875310195
257	345	4	887066556
279	789	4	875306580
279	919	3	892864663
63	222	3	875747635
178	73	5	882827985
90	1194	4	891383718
111	313	4	891679901
13	848	5	882140001
94	625	4	891723086
59	496	4	888205144
179	905	4	892151331
303	302	4	879465986
299	516	4	889503159
10	505	4	877886846
62	464	4	879375196
56	69	4	892678893
92	289	3	875641367
308	378	3	887740700
13	144	4	882397146
181	1348	1	878962200
15	932	1	879456465
244	155	3	880608599
234	233	2	892335990
15	127	2	879455505
110	1179	2	886989501
181	302	2	878961511
236	313	4	890115777
310	536	4	879436137
37	55	3	880915942
234	617	3	892078741
303	369	1	879544130
75	409	3	884050829
197	518	1	891409982
314	692	5	877888445
187	523	3	879465125
151	402	3	879543423
268	264	3	876513607
224	215	4	888082612
292	195	5	881103568
16	191	5	877719454
99	597	4	885679210
234	482	4	892334803
303	323	1	879466214
233	99	3	877663383
66	249	4	883602158
280	204	3	891700643
301	174	5	882075827
92	1142	4	886442422
99	410	5	885679262
221	1250	2	875247855
97	98	4	884238728
313	673	4	891016622
58	109	4	884304396
270	781	5	876955750
13	476	2	882141997
189	1	5	893264174
67	147	3	875379357
234	50	4	892079237
40	880	3	889041643
294	222	4	877819353
293	629	3	888907753
7	241	4	891354053
87	775	2	879876848
314	1289	2	877887388
131	750	5	883681723
296	48	5	884197091
81	3	4	876592546
151	186	4	879524222
57	926	3	883697831
234	134	5	892333573
53	174	5	879442561
280	544	4	891701302
123	135	5	879872868
109	797	3	880582856
96	479	4	884403758
236	286	5	890115777
201	313	5	884110598
174	471	5	886433804
130	931	2	880396881
151	15	4	879524879
90	529	5	891385132
59	12	5	888204260
3	343	3	889237122
310	845	5	879436534
224	658	1	888103840
4	357	4	892003525
25	615	5	885852611
11	517	2	891905222
298	91	2	884182932
59	170	4	888204430
147	305	4	885593997
314	1518	4	877891426
256	413	4	882163956
234	618	3	892078343
246	8	3	884921245
255	678	2	883215795
92	106	3	875640609
272	127	5	879454725
104	269	5	888441878
276	406	2	874786831
276	34	2	877934264
97	50	5	884239471
150	121	2	878747322
14	530	5	890881433
23	170	4	874785348
13	97	4	882399357
165	325	4	879525672
244	7	4	880602558
95	416	4	888954961
28	98	5	881961531
259	269	3	877923906
82	596	3	876311195
28	173	3	881956220
94	455	3	891721777
276	384	3	874792189
298	8	5	884182748
151	210	4	879524419
77	238	5	884733965
200	241	4	884129782
201	405	4	884112427
193	332	3	889123257
38	139	2	892432786
291	226	5	874834895
113	326	5	875935609
313	191	5	891013829
207	531	4	877878342
214	151	5	892668153
44	123	4	878346532
18	154	4	880131358
297	628	4	874954497
279	116	1	888799670
7	28	5	891352341
115	92	4	881172049
308	581	4	887740500
62	138	1	879376709
81	824	3	876534437
293	1161	2	888905062
13	781	3	882399528
13	338	1	882140740
41	28	4	890687353
280	554	1	891701998
287	249	5	875334430
117	50	5	880126022
178	106	2	882824983
201	117	2	884112487
256	1057	2	882163805
221	204	4	875246008
318	659	4	884495868
262	11	4	879793597
154	488	4	879138831
186	385	4	879023894
303	1095	2	879543988
302	323	2	879436875
198	179	4	884209264
99	168	5	885680374
229	313	2	891631948
126	262	4	887854726
72	226	4	880037307
109	31	4	880577844
34	242	5	888601628
173	323	5	877556926
156	276	3	888185854
122	215	4	879270676
276	583	3	874791444
224	528	3	888082658
208	88	5	883108324
295	483	5	879517348
279	65	1	875306767
43	64	5	875981247
89	197	5	879459859
308	435	4	887737484
315	305	5	881017419
42	1041	4	881109060
164	299	4	889401383
7	153	5	891352220
93	412	2	888706037
125	1180	3	892838865
70	50	4	884064188
177	960	3	880131161
75	476	1	884050393
62	401	3	879376727
130	366	5	876251972
312	228	3	891699040
158	414	4	880135118
279	42	4	875308843
210	58	4	887730177
43	66	4	875981506
151	490	5	879528418
293	665	2	888908117
293	36	1	888908041
102	405	2	888801812
276	291	3	874791169
21	839	1	874951797
194	663	4	879524292
38	432	1	892430282
92	453	1	875906882
311	180	4	884364764
198	214	4	884208273
82	661	4	878769703
267	238	4	878971629
291	466	5	874834768
151	692	3	879524669
60	47	4	883326399
92	79	4	875653198
97	115	5	884239525
314	1218	4	877887525
319	338	2	879977242
5	407	3	875635431
15	685	4	879456288
99	204	4	885679952
123	192	5	879873119
47	340	5	879439078
222	135	5	878181563
224	149	1	888103999
58	284	4	884304519
320	294	4	884748418
268	135	4	875309583
83	640	2	880308550
106	692	3	881453290
287	11	5	875335124
305	186	4	886323902
181	1320	1	878962279
49	49	2	888068990
6	221	4	883599431
85	647	4	879453844
128	736	5	879968352
279	827	1	888426577
271	630	2	885848943
303	748	2	879466214
249	124	5	879572646
280	693	3	891701027
207	827	3	876018501
60	616	3	883327087
21	184	4	874951797
286	628	4	875806800
145	183	5	875272009
311	28	5	884365140
25	228	4	885852920
76	92	4	882606108
246	406	3	884924749
201	292	3	884110598
235	647	4	889655045
286	133	4	877531730
48	174	5	879434723
144	685	3	888105473
5	24	4	879198229
85	272	4	893110061
286	7	4	875807003
64	93	2	889739025
151	429	5	879528673
191	301	4	891561336
287	56	5	875334759
96	153	4	884403624
125	615	3	879454793
150	100	2	878746636
93	15	5	888705388
84	528	5	883453617
318	50	2	884495696
13	167	4	882141659
213	471	3	878870816
178	234	4	882826783
128	418	4	879968164
195	496	4	888737525
13	570	5	882397581
276	843	4	874792989
54	268	5	883963510
305	347	3	886308111
14	474	4	890881557
18	58	4	880130613
263	921	3	891298727
289	849	4	876789943
194	321	3	879520306
11	746	4	891905032
298	842	4	884127249
56	215	5	892678547
13	844	1	882397010
38	465	5	892432476
308	165	3	887736696
214	652	4	891543972
102	300	3	875886434
7	420	5	891353219
61	328	5	891206371
307	100	3	879206424
21	590	1	874951898
311	68	1	884365824
95	1230	1	888956901
303	182	5	879467105
145	13	5	875270507
50	253	5	877052550
194	530	4	879521167
145	1	3	882181396
222	157	4	878181976
7	188	5	891352778
109	100	4	880563080
90	631	5	891384570
7	78	3	891354165
181	1324	1	878962464
201	332	2	884110887
13	685	5	882397582
82	73	4	878769888
267	423	3	878972842
194	1206	1	879554453
269	106	1	891451947
99	895	3	885678304
235	1149	4	889655595
200	665	4	884130621
312	188	3	891698793
145	50	5	885557660
234	71	3	892334338
213	48	5	878955848
244	216	4	880605869
316	588	1	880853992
85	175	4	879828912
124	50	3	890287508
137	237	4	881432965
13	567	1	882396955
151	162	5	879528779
187	116	5	879464978
193	554	3	889126088
49	741	4	888068079
291	54	4	874834963
316	292	4	880853072
271	514	4	885848408
194	404	3	879522445
268	721	3	875743587
277	1197	4	879543768
301	606	3	882076890
89	1048	3	879460027
253	50	4	891628518
102	732	3	888804089
311	662	4	884365018
201	943	3	884114275
246	816	4	884925218
172	488	3	875537965
280	38	3	891701832
43	1057	2	884029777
311	661	3	884365075
59	287	5	888203175
